video_id,video_label,text,published_at,like_count
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Mikel Way,2024-09-30T12:27:25Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"Türk hareket çeker, bütün dünya taklit eder",2024-09-30T11:46:22Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,AUUUUUUUUUUUUUUUU 🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,2024-09-25T19:30:21Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,bro don't need no special equipments when he has eyes and glasses,2024-09-25T13:46:21Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Maggio Islands,2024-09-24T02:57:32Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Ebony Orchard,2024-09-23T14:15:09Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"Yusuf Dikec , a natural superstar, super man!  This still is amazing to watch and just proves, his age, experience and his great humbleness, is where he is at! :D",2024-09-23T12:55:48Z,12
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"""no one ever remembers the second place"". oh really? i haven't watched the olympics at all, and all i know is there was this cool shooting guy from turkey and the bunny hopping break dancer. no idea who won gold in those categories.",2024-09-23T09:58:16Z,3
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,he stays at intercontinental,2024-09-21T21:04:59Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,2024-09-21T17:39:10Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Dickinson Locks,2024-09-20T20:20:03Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,🇹🇷🐺,2024-09-20T12:03:48Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Yes,2024-09-19T21:00:40Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Wow this guys got a job as a hit man 😂,2024-09-19T08:20:42Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,The man has a 1st league title in the past where he shot without equipment.,2024-09-19T03:18:45Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,🔫👈🏻,2024-09-18T19:13:32Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,The türkisch jonn wick. 🫥,2024-09-18T11:43:01Z,5
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Usare piuttosto che correttamente dovrebbe essere disciplina olimpica,2024-09-18T06:20:07Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Rau Stravenue,2024-09-17T20:15:16Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Herif keskin nişancı ❤,2024-09-17T12:11:39Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,as bayrakları as,2024-09-16T22:55:44Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Street cats and this guy are the only worthy Turkish thing,2024-09-16T20:22:20Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,He donates blood at the ice factory.,2024-09-16T20:09:27Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Respekt ❤❤,2024-09-16T12:06:47Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Infinite Aura definition:,2024-09-15T19:19:08Z,3
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Coolest champion,2024-09-15T08:15:19Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Turkish john Wick,2024-09-15T00:17:58Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,🇹🇷🇹🇷🇹🇷,2024-09-15T00:08:47Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Yusuf Wick❤🇹🇷🫡👏🏼👏🏼👏🏼😂😂😂,2024-09-14T09:32:20Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Yusuf Wick❤🇹🇷🫡👏🏼👏🏼👏🏼😂😂😂,2024-09-14T09:31:36Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Yusuf Wick❤🇹🇷🫡👏🏼👏🏼👏🏼,2024-09-14T09:31:09Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,perfect 🇹🇷,2024-09-12T19:17:11Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"given the publicity the competicion is reciving, lets hope the federation ban some of this excessive equipment",2024-09-12T15:23:46Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,The only two things that you need to bring with you is skill and talent.,2024-09-12T14:44:08Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Adamın hası. Helal olsun (:,2024-09-11T14:41:02Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Aren’t most of the competitors serving police officers or soldiers?,2024-09-11T08:34:52Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,TÜRK ÇALIŞ GÜVEN,2024-09-11T05:42:28Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Олипедиаду не смотрел... Зашел глянуть мжЫка! Дяденька! Вы супер!,2024-09-10T13:03:27Z,17
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Im dumb why did a guy who both shots out shot him lose and how did turk go from over 20 to 18 but serb like 12 to 19?????,2024-09-09T18:26:24Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Ülkemize bu gururu yaşattığı için Yusuf Dikeç'e teşekkür ederiz 🇹🇷,2024-09-09T08:31:12Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Sampiyonlugu war altın ozaman gözlük takmıyordu sacları uyumlu olsun diye gümüs aldı,2024-09-09T04:36:08Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"He didn't got the silver medal,the silver medal got him",2024-09-08T22:36:29Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Prohaska Vista,2024-09-08T22:23:03Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,🇹🇷,2024-09-08T17:57:53Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"For those wondering, No Gear Hitman got the highest score (151), but he got silver because his teammate got worst score (145). The Serbians got 149-149 and they won gold",2024-09-08T14:01:10Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Yussuf looks like he just dropped his kids off at kindergarten,2024-09-08T09:12:02Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,🇹🇷,2024-09-08T05:58:11Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"Staff: need any equipment? 

Yusuf: nah, these earplugs from Turkish airlines will do just fine",2024-09-08T03:09:19Z,250
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,MIKEC AND DIKEC😂😂😂,2024-09-08T02:03:03Z,2
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"They say no one remembers the guy who came second.

This guy:- Hold my kebab.🗿",2024-09-07T19:28:31Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"Another funny fact...these 2 shooters names Dikec(Türkiye)and Mikec(Serbia)both being friends(according to Dikec)for many many years due to have being competing with each other...After the game the Serbian shooter Mikec even said to Dikec""bro we are the ones who won the Gold but you get all the credit 😂😂 Only a friend would be this honest.  Love it❤!!",2024-09-07T13:08:15Z,3
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Aradığın Türk yorum 😅,2024-09-07T11:41:33Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Wisoky Roads,2024-09-07T10:38:51Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Onu biz sadece ekmek almaya gondermistik olimpiyatlara girmis yanlislikla😅,2024-09-06T18:35:26Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Aslan,2024-09-06T12:42:16Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"One of the reasons he become a legend: He looks like a guy who played backgammon with his friend at a turkish cafe and then his friend said to him 'Hey Yusuf, let's go to the Olympics, make some shots and then we can play further'.",2024-09-06T12:14:35Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"I say he gets bonus points for no special gear :)
Imo that's what the Olympics should be about",2024-09-05T02:49:39Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"Serbia:

Score: 20.5
Points: 2
Total: 6

Like how does scoring work in this? Just seeing those scores doesnt really tell me anything, they seem unrelated",2024-09-04T22:56:17Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"He won a silver medal using only reading glasses, great talent.",2024-09-04T21:51:32Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Karizma,2024-09-04T19:09:22Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Yusuf dikeç hayatı yeniden sevimli bir şeye dönüştürdü,2024-09-04T13:30:52Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,I don't get it. How is Turkey guy's second shot worse than the Serbia guy's? He nearly hit it dead center.,2024-09-03T18:37:13Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,10060 Armani Divide,2024-09-03T15:48:47Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"goes hard af, feel free to take a screenshot",2024-09-02T14:19:24Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Sporer Manor,2024-09-01T21:08:31Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,o bir asker...işini yapıyor..,2024-09-01T17:41:41Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,A real gangster right nheeerrrr,2024-09-01T06:26:50Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Farkimiz tarzimiz diyelim bizde🤭🤭,2024-08-31T21:01:28Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,❤❤Mikec and Dikec are friends by the way,2024-08-31T20:38:37Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,İmanın gücü 😊,2024-08-31T17:13:13Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"Turks are a nation whose genetics have been preserved for 3 thousand years and will be protected. Native Americans are said to be Turks who came to America from Central Asia. In other words, the real owners of the American continent are the Turks.",2024-08-31T16:04:41Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Turkish Soldier 🇹🇷 - Yusuf Dikeç 💥💯,2024-08-31T13:23:56Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"I don't even lnow who won gold nor do I care, I seen this guy so much on social media it made me wanna look it up",2024-08-31T08:26:54Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Defo a assassin,2024-08-30T16:11:02Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,❤❤❤❤ Yusuf dikeç❤❤❤❤❤,2024-08-30T13:12:29Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,"3:02 D.Mikec look like Eddie in ""Somewere in time""",2024-08-30T09:05:19Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,💀,2024-08-29T19:36:10Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Why they names similar,2024-08-29T16:51:16Z,0
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,Aura,2024-08-29T16:50:05Z,1
EHnNJKSE87Y,The Coolest Olympic Athlete? ‘Gearless’ Turkish shooter Yusuf Dikec goes viral 🇹🇷😎 | #Paris2024,as bayrakları as as as,2024-08-29T04:22:39Z,0
